. ,FLAG_NM,CRTFC_NO_CN,AREA_NM,SAFE_CNSDR_ACT_AT,AGE_9_12,AGE_13_15,AGE_16_18,AGE_19_24,AGE_ETC,총 참여 인원,PROGRM_NM,INSTT_NM,VALID_PD_BEGIN_DE,VALID_PD_END_DE,OPER_STATE_NM,ADDR
1929,활동,1872F04B-07563,강원도,Y,0,220,0,0,0,220,청소년해양활동프로그램(중학교-당일),강릉시청소년해양수련원,2018-05-02,2023-05-01,인증,강원 강릉시 주문진읍 향호리 동해대로4940
1930,활동,0869D07C-07495,강원도,N,0,0,300,0,0,300,함께하는 우리 즐기는 우리,주식회사 에이치제이매그놀리아용평호텔앤리조트,2018-05-02,2023-05-01,인증,강원도 평창군 대관령면 올림픽로 715 주식회사 용평리조트
1931,활동,0869D07C-07491,강원도,N,0,0,300,0,0,300,우리는 함께 together,주식회사 에이치제이매그놀리아용평호텔앤리조트,2018-05-02,2023-05-01,인증,강원도 평창군 대관령면 올림픽로 715 주식회사 용평리조트
1932,활동,1872A04C-07551,강원도,Y,0,0,200,0,0,200,수상안전(생존수영)프로그램(고등학교-당일),강릉시청소년해양수련원,2018-05-02,2023-05-01,인증,강원 강릉시 주문진읍 향호리 동해대로4940
1933,활동,1872F04A-07565,강원도,Y,250,0,0,0,0,250,청소년해양활동프로그램(초등학교-2박3일),강릉시청소년해양수련원,2018-05-02,2023-05-01,인증,강원 강릉시 주문진읍 향호리 동해대로4940
1934,활동,1589D07B-07509,경기도,N,0,300,0,0,0,300,락(樂) Festival(중학교),한울유스센터,2018-05-02,2023-05-01,인증,경기 화성시 활초동 195-5 한울 유스센터
1935,활동,1589D07B-07506,경기도,N,0,300,0,0,0,300,끼룩 끼look (중학교),한울유스센터,2018-05-02,2023-05-01,인증,경기 화성시 활초동 195-5 한울 유스센터
1936,활동,1872F04C-07559,강원도,Y,0,0,200,0,0,200,청소년해양활동프로그램(고등학교-2박3일),강릉시청소년해양수련원,2018-05-02,2023-05-01,인증,강원 강릉시 주문진읍 향호리 동해대로4940
1937,활동,1872A04B-07554,강원도,Y,0,220,0,0,0,220,수상안전(생존수영)프로그램(중학교-당일),강릉시청소년해양수련원,2018-05-02,2023-05-01,인증,강원 강릉시 주문진읍 향호리 동해대로4940
1938,활동,1872D04A-07555,강원도,Y,250,0,0,0,0,250,수상안전(생존수영)프로그램(초등학교-1박2일),강릉시청소년해양수련원,2018-05-02,2023-05-01,인증,강원 강릉시 주문진읍 향호리 동해대로4940
1939,활동,1872D04C-07549,강원도,Y,0,0,200,0,0,200,수상안전(생존수영)프로그램(고등학교-1박2일),강릉시청소년해양수련원,2018-05-02,2023-05-01,인증,강원 강릉시 주문진읍 향호리 동해대로4940
1940,활동,1589D07C-07514,경기도,N,0,0,150,0,0,150,임원의 자질 (고등학교),한울유스센터,2018-05-02,2023-05-01,인증,경기 화성시 활초동 195-5 한울 유스센터
1941,활동,0978F04C-07467,전라남도,Y,0,0,360,0,0,360,"함께 푸른 꿈 Dream (1박2일,고등학교)",목포시청소년수련원,2018-05-02,2023-05-01,인증,전라남도 목포시 양을로397번길 68 (상동) 목포시청소년수련원
1942,활동,2869A07C-07472,전라북도,N,0,0,50,0,0,50,청소년예절교육(고등학생),청을전통문화원,2018-05-02,2023-05-01,인증,전북 전주시 완산구 풍남동1가 55-10
1943,활동,2869A07B-07473,전라북도,N,0,50,0,0,0,50,청소년예절교육(중학생),청을전통문화원,2018-05-02,2023-05-01,인증,전북 전주시 완산구 풍남동1가 55-10
1944,활동,2869A07A-07474,전라북도,N,50,0,0,0,0,50,청소년예절교육(초등학생),청을전통문화원,2018-05-02,2023-05-01,인증,전북 전주시 완산구 풍남동1가 55-10
1945,활동,1872F04A-07564,강원도,Y,250,0,0,0,0,250,청소년해양활동프로그램(초등학교-1박2일),강릉시청소년해양수련원,2018-05-02,2023-05-01,인증,강원 강릉시 주문진읍 향호리 동해대로4940
1946,활동,2023B07A-07533,울산광역시,N,40,0,0,0,0,40,근.현대사탐방 고급과정 06,(주)답사친구,2018-05-02,2023-05-01,인증,울산광역시 울주군 범서읍 천상1길 20-13 답사친구
1947,활동,1074F07B-07519,경상북도,N,0,320,0,0,0,320,진로 · 성장 프로그램(중학교2박3일),구미시선산청소년수련관,2018-05-02,2023-05-01,인증,경상북도 구미시 선산읍 단계동길 270 구미시선산청소년수련관
1948,활동,3723F08C-07483,강원도,N,0,0,500,0,0,500,VIVA 진로직업 숙박형(2) 2박3일 고등학교,(주) 대명호텔앤리조트,2018-05-02,2023-05-01,인증,강원도 홍천군 서면 팔봉리 (주)대명레저산업 대명비발디파크
1949,개별,3236G04B-MD0045,경상북도,N,0,100,0,0,0,100,중학생 리얼 서바이벌!,안동시청소년수련원,2018-05-02,2023-05-01,인증,경상북도 안동시 남후면 아곡길 971 안동시청소년수련원
1950,활동,3723F08A-07485,강원도,N,200,0,0,0,0,200,VIVA 진로직업 숙박형(2) 2박3일 초등학교,(주) 대명호텔앤리조트,2018-05-02,2023-05-01,인증,강원도 홍천군 서면 팔봉리 (주)대명레저산업 대명비발디파크
1951,활동,1636D02B-07452,경상북도,N,0,250,0,0,0,250,기본해양체험(숙박형),국립청소년해양센터,2018-05-02,2023-05-01,인증,경북 영덕군 영덕읍 창포리 국립청소년해양센터
1952,활동,2023B07A-07528,울산광역시,N,40,0,0,0,0,40,근.현대사탐방 고급과정 01,(주)답사친구,2018-05-02,2023-05-01,인증,울산광역시 울주군 범서읍 천상1길 20-13 답사친구
1953,활동,0565F07A-07478,광주광역시,N,120,0,0,0,0,120,Star를 꿈꾸는 리더,광주광역시청소년수련원,2018-05-02,2023-05-01,인증,광주광역시 서구 학생독립로 37 (화정동) 광주광역시청소년수련원
1954,활동,1068B02F-07465,서울특별시,N,10,6,0,0,0,16,항공우주과학캠프,시립화곡청소년센터,2018-05-02,2023-05-01,인증,서울특별시 강서구 곰달래로57가길 26 (화곡동) 시립화곡청소년센터
1955,활동,1636D02C-07454,경상북도,N,0,0,250,0,0,250,심화해양체험(숙박형),국립청소년해양센터,2018-05-02,2023-05-01,인증,경북 영덕군 영덕읍 창포리 국립청소년해양센터
1956,활동,1979F09A-07466,인천광역시,N,416,0,0,0,0,416,너와나 한마음 한뜻으로 Ⅲ - 초등학교 -,그레이스힐청소년수련원,2018-05-02,2023-05-01,인증,인천광역시 강화군 길상면 선두리 851-7 (해안남로 842-10)
1957,활동,1172F04B-07458,전라북도,Y,0,400,0,0,0,400,나 너 그리고 우리,모악산유스타운 청소년수련원,2018-05-02,2023-05-01,인증,전라북도 김제시 금산면 모악로 460-20 모악산 유스타운
1958,활동,1979F09C-07534,인천광역시,Y,0,0,416,0,0,416,너와나 그리고 하나된 우리 Ⅳ - 고등학교 -,그레이스힐청소년수련원,2018-05-02,2023-05-01,인증,인천광역시 강화군 길상면 선두리 851-7 (해안남로 842-10)
1959,활동,0167F04C-07535,전라남도,N,0,0,400,0,0,400,“ 나는 도전한다. 무한한 가능성을 꿈꾸며 ”,순천시청소년수련원,2018-05-02,2023-05-01,인증,전라남도 순천시 서면 청소년수련원길 167 순천시청소년수련원
1960,활동,0932F05B-07540,충청남도,N,0,100,0,0,0,100,Youth camping_중등,KT&G 상상마당 논산,2018-05-02,2023-05-01,인증,충남 논산시 상월면 한천리 68-7
1961,활동,2023B07A-07530,울산광역시,N,40,0,0,0,0,40,근.현대사탐방 고급과정 03,(주)답사친구,2018-05-02,2023-05-01,인증,울산광역시 울주군 범서읍 천상1길 20-13 답사친구
1962,활동,2023B07A-07529,울산광역시,N,40,0,0,0,0,40,근.현대사탐방 고급과정 02,(주)답사친구,2018-05-02,2023-05-01,인증,울산광역시 울주군 범서읍 천상1길 20-13 답사친구
1963,활동,0869D07B-07492,강원도,N,0,300,0,0,0,300,우리들의 추억 스케치,주식회사 에이치제이매그놀리아용평호텔앤리조트,2018-05-02,2023-05-01,인증,강원도 평창군 대관령면 올림픽로 715 주식회사 용평리조트
1964,활동,0114A07B-07545,충청북도,N,0,30,0,0,0,30,찬란한 첫걸음 응원사탕 만들기,청산청소년문화의집,2018-05-02,2023-05-01,인증,충북 옥천군 청산면 지전리 32-1 (지전길 36-12)
1965,활동,1589A07C-07511,경기도,N,0,0,150,0,0,150,우리들의 창작활동(고등학교),한울유스센터,2018-05-02,2023-05-01,인증,경기 화성시 활초동 195-5 한울 유스센터
1966,활동,0869D07A-07488,강원도,N,300,0,0,0,0,300,(樂)락을 즐기는 우리,주식회사 에이치제이매그놀리아용평호텔앤리조트,2018-05-02,2023-05-01,인증,강원도 평창군 대관령면 올림픽로 715 주식회사 용평리조트
1967,활동,0869F02A-07489,강원도,N,150,0,0,0,0,150,S.T.E.A.M UP 캠프,주식회사 에이치제이매그놀리아용평호텔앤리조트,2018-05-02,2023-05-01,인증,강원도 평창군 대관령면 올림픽로 715 주식회사 용평리조트
1968,활동,0869D07B-07490,강원도,N,0,300,0,0,0,300,더불어 즐기는 우리,주식회사 에이치제이매그놀리아용평호텔앤리조트,2018-05-02,2023-05-01,인증,강원도 평창군 대관령면 올림픽로 715 주식회사 용평리조트
1969,활동,1872A04A-07557,강원도,Y,250,0,0,0,0,250,수상안전(생존수영)프로그램(초등학교-당일),강릉시청소년해양수련원,2018-05-02,2023-05-01,인증,강원 강릉시 주문진읍 향호리 동해대로4940
1970,활동,1589D07B-07515,경기도,N,0,150,0,0,0,150,임원의 자질 (중학교),한울유스센터,2018-05-02,2023-05-01,인증,경기 화성시 활초동 195-5 한울 유스센터
1971,활동,1589D07C-07505,경기도,N,0,0,300,0,0,300,끼룩 끼look (고등학교),한울유스센터,2018-05-02,2023-05-01,인증,경기 화성시 활초동 195-5 한울 유스센터
1972,활동,1589D07C-07508,경기도,N,0,0,300,0,0,300,락(樂) Festival(고등학교),한울유스센터,2018-05-02,2023-05-01,인증,경기 화성시 활초동 195-5 한울 유스센터
1973,활동,1589D07A-07510,경기도,N,300,0,0,0,0,300,락(樂) Festival(초등학교),한울유스센터,2018-05-02,2023-05-01,인증,경기 화성시 활초동 195-5 한울 유스센터
1974,활동,0869D07A-07494,강원도,N,300,0,0,0,0,300,즐거운 우리 하나가된 우리,주식회사 에이치제이매그놀리아용평호텔앤리조트,2018-05-02,2023-05-01,인증,강원도 평창군 대관령면 올림픽로 715 주식회사 용평리조트
1975,활동,1872F04B-07561,강원도,Y,0,220,0,0,0,220,청소년해양활동프로그램(중학교-1박2일),강릉시청소년해양수련원,2018-05-02,2023-05-01,인증,강원 강릉시 주문진읍 향호리 동해대로4940
1976,활동,0869F07B-07493,강원도,N,0,400,0,0,0,400,우리함께(2박3일중학교),주식회사 에이치제이매그놀리아용평호텔앤리조트,2018-05-02,2023-05-01,인증,강원도 평창군 대관령면 올림픽로 715 주식회사 용평리조트
1977,활동,2023B07A-07531,울산광역시,N,40,0,0,0,0,40,근.현대사탐방 고급과정 04,(주)답사친구,2018-05-02,2023-05-01,인증,울산광역시 울주군 범서읍 천상1길 20-13 답사친구
1978,활동,1872F04A-07566,강원도,Y,250,0,0,0,0,250,청소년해양활동프로그램(초등학교-당일),강릉시청소년해양수련원,2018-05-02,2023-05-01,인증,강원 강릉시 주문진읍 향호리 동해대로4940
1979,활동,1872F04C-07560,강원도,Y,0,0,200,0,0,200,청소년해양활동프로그램(고등학교-당일),강릉시청소년해양수련원,2018-05-02,2023-05-01,인증,강원 강릉시 주문진읍 향호리 동해대로4940
1980,활동,1872F04B-07562,강원도,Y,0,220,0,0,0,220,청소년해양활동프로그램(중학교-2박3일),강릉시청소년해양수련원,2018-05-02,2023-05-01,인증,강원 강릉시 주문진읍 향호리 동해대로4940
1981,활동,1872D04C-07550,강원도,Y,0,0,200,0,0,200,수상안전(생존수영)프로그램(고등학교-2박3일),강릉시청소년해양수련원,2018-05-02,2023-05-01,인증,강원 강릉시 주문진읍 향호리 동해대로4940
1982,활동,1589A07A-07513,경기도,N,150,0,0,0,0,150,우리들의 창작활동(초등학교),한울유스센터,2018-05-02,2023-05-01,인증,경기 화성시 활초동 195-5 한울 유스센터
1985,활동,1035B06F-08453,강원도,N,0,5,5,0,0,10,"러브핸즈(중, 고 12회기)",강릉시청소년문화의집,2019-05-01,2023-04-30,인증,강원 강릉시 연곡면 연주로224
1986,활동,4421B04A-08458,서울특별시,N,70,0,0,0,0,70,"위험상황 대처능력 및 ""생존수영""",J&P수영장,2019-05-01,2023-04-30,인증,서울특별시 서초구 서초중앙로31길 6-3 (반포동) 삼우빌딩 지하4층
1987,활동,0950A07F-08455,경기도,N,0,7,8,0,0,15,"청소년의 안전하고 건강한 메이크업 문화 조성 ""청소년의 미(美)완성""",의정부시청소년수련관,2019-05-01,2023-04-30,인증,경기도 의정부시 의정로 27 (의정부동) 의정부시청소년수련관
1988,활동,3206A07A-08451,강원도,N,25,0,0,0,0,25,나만의 추억의 머그컵 만들기,횡성군청소년수련관,2019-05-01,2023-04-30,인증,강원도 횡성군 횡성읍 문예로 75 횡성군청소년수련관
1989,활동,0891A02B-08448,서울특별시,N,0,15,0,0,0,15,Youth . C . C,마천청소년수련관,2019-05-01,2023-04-30,인증,서울 송파구 마천동 325-5 마천청소년수련관
1992,활동,2590A07B-08473,울산광역시,N,0,16,0,0,0,16,꿈을 찾아 떠나는 여정 드림(Dream)? 트립(Trip)!,울산광역시 남구 문수청소년문화의집,2019-05-01,2023-04-30,인증,울산광역시 남구 북부순환도로 45 (무거동) 3층 301호
1993,활동,5098B08A-08456,경기도,N,12,0,0,0,0,12,내 꿈은 세계 요리사!,새말청소년문화의집,2019-05-01,2023-04-30,인증,경기도 의정부시 새말로 40 (금오동) 새말청소년문화의집
1994,활동,0086A09F-09250,광주광역시,N,5,5,10,0,0,20,정크아트 스튜디오,광산구청소년수련관,2020-04-29,2023-04-28,인증,광주광역시 광산구 첨단중앙로182번길 39 쌍암공원관리사무소 광산구청소년수련관
1995,활동,0992A07B-09294,경상북도,N,0,40,0,0,0,40,학생회 임원 자질 배양 교실,포항시구룡포청소년수련원,2020-04-29,2023-04-28,인증,경상북도 포항시 남구 구룡포읍 명월길 51 포항시구룡포청소년수련원
1996,활동,5408A08B-09244,강원도,N,0,20,0,0,0,20,내 꿈은 네모,영월군청소년문화의집,2020-04-29,2023-04-28,인증,강원도 영월군 주천면 주천로89번길 33-14 영월군청소년문화의집
1997,활동,2874F07A-09305,충청북도,N,150,0,0,0,0,150,다람이와 함께하는 리더십 CAMP (초등학교 1박2일),충청북도자연학습원,2020-04-29,2023-04-28,인증,충북 괴산군 청천면 송면리 287-4번지(화양로 1314-12) 충청북도자연학습원
1998,활동,0323A09A-09286,서울특별시,N,20,0,0,0,0,20,몸 튼튼 건강 쑥쑥,용산청소년수련관,2020-04-29,2023-04-28,인증,서울특별시 용산구 이촌로71길 24 (이촌동) 용산청소년수련관
1999,활동,2874F07B-09306,충청북도,N,0,150,0,0,0,150,ECO Leadership 교육여행 (중학교 1박2일),충청북도자연학습원,2020-04-29,2023-04-28,인증,충북 괴산군 청천면 송면리 287-4번지(화양로 1314-12) 충청북도자연학습원
2000,활동,2874F07C-09307,충청북도,N,0,0,150,0,0,150,Youth Leadership 교육여행 (고등학교 1박2일),충청북도자연학습원,2020-04-29,2023-04-28,인증,충북 괴산군 청천면 송면리 287-4번지(화양로 1314-12) 충청북도자연학습원
2001,활동,3234B08B-09279,부산광역시,N,0,12,0,0,0,12,쉽게 만들어보는 나만의 유튜브 '마이리틀텔레비전',사하구청소년문화의집,2020-04-29,2023-04-28,인증,부산광역시 사하구 다대1동 1551~1552 다대로 716-1 사하구청소년문화의집
2002,활동,5408A07A-09282,강원도,N,15,0,0,0,0,15,"""함께"" 만들어볼까요",영월군청소년문화의집,2020-04-29,2023-04-28,인증,강원도 영월군 주천면 주천로89번길 33-14 영월군청소년문화의집
2003,활동,0323A05A-09285,서울특별시,N,20,0,0,0,0,20,나만의 시그니처 향수 만들기,용산청소년수련관,2020-04-29,2023-04-28,인증,서울특별시 용산구 이촌로71길 24 (이촌동) 용산청소년수련관
2004,활동,1099A01A-09939,대구광역시,N,15,0,0,0,0,15,면역쿡! 영양쿡!,대구광역시 서구 청소년수련관,2021-04-28,2023-04-27,인증,대구 서구 이현동 48-8번지 대구서구청소년수련관
2005,활동,0913A02B-09936,전라남도,N,0,216,0,0,0,216,찾아가는 유니버스캠프Ⅳ(중학교 당일),국립청소년우주센터,2021-04-28,2023-04-27,인증,전남 고흥군 동일면 덕흥리 덕흥양쪽길 200
2006,활동,0565B07B-09915,광주광역시,N,0,250,0,0,0,250,행복 크레센도 (중학교 2일),광주광역시청소년수련원,2021-04-28,2023-04-27,인증,광주광역시 서구 학생독립로 37 (화정동) 광주광역시청소년수련원
2007,활동,0913A02B-09924,전라남도,N,0,216,0,0,0,216,찾아가는 유니버스캠프Ⅲ(중학교 당일),국립청소년우주센터,2021-04-28,2023-04-27,인증,전남 고흥군 동일면 덕흥리 덕흥양쪽길 200
