. ,FLAG_NM,CRTFC_NO_CN,AREA_NM,SAFE_CNSDR_ACT_AT,FULL_AGE9_12_TRGET_NMPR_CN,FULL_AGE13_15_TRGET_NMPR_CN,FULL_AGE16_18_TRGET_NMPR_CN,FULL_AGE19_24_TRGET_NMPR_CN,TRGET_AGE_ETC_NMPR_CN,TOT_TRGET_NMPR_CN,PROGRM_NM,INSTT_NM,VALID_PD_BEGIN_DE,VALID_PD_END_DE,OPER_STATE_NM,ADDR
4132,활동,0597D04B-06356,경기도,N,0명,400명,0명,0명,0명,400명,2박 3일 수련활동 중마고우(중학생들이 모여 죽마고우가 되자) C형,(주)미리내,20170308,20210307,종료,경기 양평군 지평면 월산저수지길21
4133,활동,3236D07B-06409,경상북도,N,0명,170명,0명,0명,0명,170명,[소통 사이다 (중학교 1박2일 관계향상캠프)],안동시청소년수련원,20170308,20210307,종료,경상북도 안동시 남후면 아곡길 971 안동시청소년수련원
4134,활동,0597D08C-06383,경기도,N,0명,0명,400명,0명,0명,400명,고등학교 2박 3일 수련활동 해피투게더,(주)미리내,20170308,20210307,종료,경기 양평군 지평면 월산저수지길21
4135,활동,0597D08B-06381,경기도,N,0명,500명,0명,0명,0명,500명,Do Dream(두드림) 2박 3일 중학교 진로탐색활동,(주)미리내,20170308,20210307,종료,경기 양평군 지평면 월산저수지길21
4136,활동,0946D07B-06386,경기도,N,0명,310명,0명,0명,0명,310명,오늘은 休요일(2박3일 중학교),경기도청소년수련원,20170308,20210307,종료,경기도 안산시 단원구 선감로 255 (선감동) 경기도청소년수련원
4137,활동,3203A06C-06377,강원도,N,0명,0명,30명,0명,0명,30명,크로체 청소년 자원봉사 아카데미,양양군청소년수련관,20170308,20210307,종료,강원도 양양군 양양읍 복개길 23-2 양양군청소년수련관
4138,활동,3203A07F-06376,강원도,N,0명,20명,100명,0명,0명,120명,청소년동아리 회원 Workshop,양양군청소년수련관,20170308,20210307,종료,강원도 양양군 양양읍 복개길 23-2 양양군청소년수련관
4139,활동,3203A06F-06375,강원도,N,0명,20명,100명,0명,0명,120명,청소년 자원봉사 아카데미,양양군청소년수련관,20170308,20210307,종료,강원도 양양군 양양읍 복개길 23-2 양양군청소년수련관
4140,활동,0932E04F-06430,충청남도,Y,0명,10명,10명,10명,0명,30명,상상탐험 동장캠프,KT&G 상상마당 논산,20170308,20210307,종료,충남 논산시 상월면 한천리 68-7
4141,활동,3461D06F-06362,서울특별시,N,5명,15명,140명,60명,0명,220명,청소년특별회의 출범식,한국청소년활동진흥원,20170308,20210307,종료,"서울특별시 서대문구 경기대로 47 (충정로2가) 한국청소년활동진흥원 2,5층"
4142,활동,4375A08B-06426,전라남도,N,0명,20명,0명,0명,0명,20명,"가비아트(당일, 중학생)",장성군청소년수련관,20170308,20210307,종료,전라남도 장성군 장성읍 문화로 110 장성군청소년수련관
4143,활동,2778A06C-06401,경상남도,N,0명,0명,20명,0명,0명,20명,"손으로 만드는 함께하는 세상 ""꼼지락 교실""",창원시진해청소년전당,20170308,20210307,종료,경남 창원시 진해구 중평동 4-1번지
4144,활동,0305E04B-06416,서울특별시,Y,0명,60명,0명,0명,0명,60명,강북구청소년희망원정대,강북청소년센터,20170308,20210307,종료,서울 강북구 수유동 산20-9번지
4145,활동,0952D01B-06372,강원도,N,0명,460명,0명,0명,0명,460명,"미리별! 솔빛길 캠프 C (2박 3일, 중학교)",(주)미리내캠프,20170308,20210307,종료,강원 인제군 북면 용대리 1528-12 내설악 미리내 캠프
4146,활동,4158A08B-06408,경상북도,N,0명,30명,0명,0명,0명,30명,직업체험프로그램 - 한방코디네이터,주식회사 다드림교육지원센터,20170308,20210307,종료,경상북도 경산시 삼북동 281-15 (향교길 23) 1층 주식회사 다드림교육지원센터
4147,활동,4158A08B-06407,경상북도,N,0명,30명,0명,0명,0명,30명,직업체험프로그램 - 임상병리사,주식회사 다드림교육지원센터,20170308,20210307,종료,경상북도 경산시 삼북동 281-15 (향교길 23) 1층 주식회사 다드림교육지원센터
4148,활동,4158A08B-06406,경상북도,N,0명,30명,0명,0명,0명,30명,직업체험프로그램 - 아로마테라피스트,주식회사 다드림교육지원센터,20170308,20210307,종료,경상북도 경산시 삼북동 281-15 (향교길 23) 1층 주식회사 다드림교육지원센터
4149,활동,4236D04B-06425,전라남도,N,0명,405명,0명,0명,0명,405명,우리의얼(왕인의길)중학생2박3일,사단법인청우인재육성회,20170308,20210307,종료,전라남도 영암군 군서면 마한로 331 2층
4150,활동,4313A05A-06417,서울특별시,N,30명,0명,0명,0명,0명,30명,공연을 만나다,바인프로덕션,20170308,20210307,종료,서울특별시 종로구 대학로12길 61 (동숭동) 계우빌딩 4층
4151,활동,4115A09A-06427,전라북도,N,140명,0명,0명,0명,0명,140명,"자연속에 관계회복을 위한 협동체험 프로그램(당일,초등학교)",유한회사 세인반석 (지점),20170308,20210307,종료,전라북도 완주군 경천면 시우동길 70-6 세인청소년수련원 유한회사 세인반석 지점
4152,활동,4397A08F-06359,대전광역시,N,20명,40명,0명,0명,0명,60명,"드론, 로봇 과학 진로 캠프",주식회사 팀사이언스,20170308,20210307,종료,대전광역시 유성구 테크노9로 35 (탑립동) 206호
4153,활동,0967D02A-06431,충청남도,N,150명,0명,0명,0명,0명,150명,느낌 있는 수련활동-1박2일 초등학교-,군포시청소년수련원,20170308,20210307,종료,충청남도 청양군 화성면 정자골길 100-43 군포시청소년수련원
4154,활동,2079A07B-06392,경기도,N,0명,35명,0명,0명,0명,35명,배려와 소통의 가위바위보 이야기,남양주시청소년수련관,20170308,20210307,종료,경기 남양주시 이패동 715-12
4155,활동,4158A08B-06405,경상북도,N,0명,30명,0명,0명,0명,30명,직업체험프로그램 - 사회복지사,주식회사 다드림교육지원센터,20170308,20210307,종료,경상북도 경산시 삼북동 281-15 (향교길 23) 1층 주식회사 다드림교육지원센터
4156,활동,4158A08B-06404,경상북도,N,0명,30명,0명,0명,0명,30명,직업체험프로그램 - 간호사,주식회사 다드림교육지원센터,20170308,20210307,종료,경상북도 경산시 삼북동 281-15 (향교길 23) 1층 주식회사 다드림교육지원센터
4157,활동,2592A07A-06419,경기도,N,100명,0명,0명,0명,0명,100명,행복한 꿈을 심는 신나고 즐거운 체험,주식회사 신한스쿨 여행,20170308,20210307,종료,경기도 용인시 처인구 원삼면 보개원삼로2075번길 6 주식회사 신한스쿨여행
4158,활동,0661D04C-06434,충청남도,Y,0명,0명,400명,0명,0명,400명,백제의 기백을 찾아서(2박3일 고등학교),부여군청소년수련원,20170308,20210307,종료,충청남도 부여군 충화면 가화리 313 부여군청소년수련원
4159,활동,1583F04B-08360,경상북도,Y,0명,540명,0명,0명,0명,540명,사회성함양수련활동(중학교 2박3일),국민청소년수련원,20190306,20210305,종료,경북 경주시 산내면 대현리 756
4160,활동,1979F08B-08285,인천광역시,N,0명,350명,0명,0명,0명,350명,"행복을 ""JOB""아라 (중학교 1박 2일)",그레이스힐청소년수련원,20190306,20210305,종료,인천광역시 강화군 길상면 선두리 851-7 (해안남로 842-10)
4161,활동,1583F04C-08361,경상북도,Y,0명,0명,540명,0명,0명,540명,인성함양수련활동(고등학교 2박3일),국민청소년수련원,20190306,20210305,종료,경북 경주시 산내면 대현리 756
4162,활동,0746B06F-08344,강원도,N,0명,10명,10명,0명,0명,20명,붓으로 그린 아름다운 세상,강릉시청소년수련관,20190306,20210305,종료,강원 강릉시 교2동 종합운동장길 72-21 강릉시청소년수련관
4163,활동,3282A03C-09055,경기도,N,0명,0명,200명,0명,0명,200명,우리가 꿈꾸는 평화 통일 (고등학교 당일),한반도통일미래센터,20200304,20210303,종료,경기도 연천군 전곡읍 남계로408
4164,활동,3282F03B-09085,경기도,N,0명,200명,0명,0명,0명,200명,우리가 걸을 평화의 길(중학교 2박3일),한반도통일미래센터,20200304,20210303,종료,경기도 연천군 전곡읍 남계로408
4165,활동,0944F07C-09042,강원도,N,0명,0명,200명,0명,0명,200명,함께하는 강원도 치악 청소년 수련활동(고등학교 1박2일),사)한국청소년야외활동협회,20200304,20210303,종료,강원 원주시 소초면 학곡리 176-5
4166,활동,3282F03C-09086,경기도,N,0명,0명,200명,0명,0명,200명,우리가 꿈꾸는 평화 통일 (고등학교 2박3일),한반도통일미래센터,20200304,20210303,종료,경기도 연천군 전곡읍 남계로408
4167,활동,0944F07B-09041,강원도,N,0명,200명,0명,0명,0명,200명,함께하는 강원도 치악 청소년 수련활동(중학교 1박2일),사)한국청소년야외활동협회,20200304,20210303,종료,강원 원주시 소초면 학곡리 176-5
4168,활동,1859A05A-09075,경기도,N,144명,0명,0명,0명,0명,144명,시끌벅적 예술마당 (초등학교),경기창작센터,20200304,20210303,종료,경기 안산시 단원구 선감동 400-3 경기창작센터
4169,활동,3282A03A-09053,경기도,N,100명,0명,0명,0명,0명,100명,우리가 만드는 평화통일의 꿈(초등학교 당일),한반도통일미래센터,20200304,20210303,종료,경기도 연천군 전곡읍 남계로408
4170,활동,0944F07C-09044,강원도,N,0명,0명,320명,0명,0명,320명,함께하는 강원도 치악 청소년 수련활동(고등학교 2박3일),사)한국청소년야외활동협회,20200304,20210303,종료,강원 원주시 소초면 학곡리 176-5
4171,활동,3282F03A-09052,경기도,N,200명,0명,0명,0명,0명,200명,새로운 평화통일 여행(초등학교 1박2일),한반도통일미래센터,20200304,20210303,종료,경기도 연천군 전곡읍 남계로408
4172,활동,0944F07A-09068,강원도,N,300명,0명,0명,0명,0명,300명,함께하는 강원도 치악 청소년 수련활동(초등학교 2박3일),사)한국청소년야외활동협회,20200304,20210303,종료,강원 원주시 소초면 학곡리 176-5
4173,활동,1859A05C-09077,경기도,N,0명,0명,144명,0명,0명,144명,시끌벅적 예술마당 (고등학교),경기창작센터,20200304,20210303,종료,경기 안산시 단원구 선감동 400-3 경기창작센터
4174,활동,4316A07A-09078,경기도,N,30명,0명,0명,0명,0명,30명,따뜻한 말 한마디,금촌청소년문화의집,20200304,20210303,종료,경기도 파주시 시민회관길 40 (금촌동) 금촌도서관
4175,활동,3282F03A-09084,경기도,N,200명,0명,0명,0명,0명,200명,우리가 만드는 평화통일의 꿈(초등학교 2박3일),한반도통일미래센터,20200304,20210303,종료,경기도 연천군 전곡읍 남계로408
4176,활동,1859A05B-09076,경기도,N,0명,144명,0명,0명,0명,144명,시끌벅적 예술마당 (중학교),경기창작센터,20200304,20210303,종료,경기 안산시 단원구 선감동 400-3 경기창작센터
4177,활동,0944F07A-09040,강원도,N,200명,0명,0명,0명,0명,200명,함께하는 강원도 치악 청소년 수련활동(초등학교 1박2일),사)한국청소년야외활동협회,20200304,20210303,종료,강원 원주시 소초면 학곡리 176-5
4178,활동,0944F07B-09043,강원도,N,0명,400명,0명,0명,0명,400명,함께하는 강원도 치악 청소년 수련활동(중학교 2박3일),사)한국청소년야외활동협회,20200304,20210303,종료,강원 원주시 소초면 학곡리 176-5
4179,활동,1536F07C-09132,전라남도,Y,0명,0명,210명,0명,0명,210명,우리 함께 레벨업!(고등학교 2박3일),전라남도청소년수련원,20200304,20210303,종료,전라남도 완도군 군외면 삼두1길 215 전라남도청소년수련원
